id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
10;scraping-bom;requests;1566999403.596463;-0.5562996864318848;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=amazon.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=amazon.htm&p=.htm;14363;200;True;
2;scraping-bom;requests;1566999405.6819;-0.4388010501861572;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=aviron.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=aviron.htm&p=.htm;19593;200;True;
3;scraping-bom;requests;1566999407.6547465;-0.45298314094543457;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=aviron.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=aviron.htm&p=.htm;14347;200;True;
4;scraping-bom;requests;1566999409.639855;-0.5342960357666016;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=entertainmentstudios.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=entertainmentstudios.htm&p=.htm;22113;200;True;
5;scraping-bom;requests;1566999411.6907492;-0.4759252071380615;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=entertainmentstudios.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=entertainmentstudios.htm&p=.htm;14531;200;True;
6;scraping-bom;requests;1566999413.698876;-0.4711122512817383;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=bleeckerstreet.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=bleeckerstreet.htm&p=.htm;34914;200;True;
7;scraping-bom;requests;1566999415.6933756;-0.46153974533081055;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=bleeckerstreet.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=bleeckerstreet.htm&p=.htm;14453;200;True;
8;scraping-bom;requests;1566999417.68685;-0.4489881992340088;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=pureflix.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=pureflix.htm&p=.htm;26453;200;True;
9;scraping-bom;requests;1566999419.6858492;-0.4565861225128174;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=pureflix.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=pureflix.htm&p=.htm;14450;200;True;
10;scraping-bom;requests;1566999421.6879072;-0.45937037467956543;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;72678;200;True;
2;scraping-bom;requests;1566999423.6865816;-0.5246753692626953;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;72228;200;True;
3;scraping-bom;requests;1566999425.747793;-0.4690680503845215;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;72380;200;True;
4;scraping-bom;requests;1566999427.7713003;-0.4896230697631836;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;72083;200;True;
5;scraping-bom;requests;1566999429.814551;-0.4904813766479492;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;24906;200;True;
6;scraping-bom;requests;1566999431.8249981;-1.4591407775878906;https://www.boxofficemojo.com/studio/chart/?page=6&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=6&yr=&view=company&view2=allmovies&studio=sonyclassics.htm&p=.htm;14427;200;True;
7;scraping-bom;requests;1566999434.8035169;-0.5887572765350342;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;72351;200;True;
8;scraping-bom;requests;1566999436.9314532;-0.449002742767334;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;39908;200;True;
9;scraping-bom;requests;1566999438.9092836;-0.44255852699279785;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=orion.htm&p=.htm;14352;200;True;
10;scraping-bom;requests;1566999440.8710485;-0.48719310760498047;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;71906;200;True;
2;scraping-bom;requests;1566999442.8988018;-0.4712989330291748;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;33096;200;True;
3;scraping-bom;requests;1566999444.9201403;-0.47045063972473145;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=roadsideattractions.htm&p=.htm;14518;200;True;
4;scraping-bom;requests;1566999446.9258435;-0.47808027267456055;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=vivapictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=vivapictures.htm&p=.htm;24025;200;True;
5;scraping-bom;requests;1566999448.9454234;-0.5089786052703857;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=vivapictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=vivapictures.htm&p=.htm;14453;200;True;
6;scraping-bom;requests;1566999450.9934433;-0.4769141674041748;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=fip.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=fip.htm&p=.htm;33655;200;True;
7;scraping-bom;requests;1566999453.041874;-0.4697535037994385;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=fip.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=fip.htm&p=.htm;14308;200;True;
8;scraping-bom;requests;1566999455.0398812;-0.47426295280456543;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=trafalgar.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=trafalgar.htm&p=.htm;24297;200;True;
9;scraping-bom;requests;1566999457.0272787;-0.45595240592956543;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=trafalgar.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=trafalgar.htm&p=.htm;14406;200;True;
10;scraping-bom;requests;1566999459.0136187;-0.4681508541107178;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=reliancebigpictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=reliancebigpictures.htm&p=.htm;29620;200;True;
2;scraping-bom;requests;1566999461.004232;-0.4879443645477295;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=reliancebigpictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=reliancebigpictures.htm&p=.htm;14520;200;True;
3;scraping-bom;requests;1566999463.028271;-0.5117225646972656;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=entertainmentone.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=entertainmentone.htm&p=.htm;41592;200;True;
4;scraping-bom;requests;1566999465.0740893;-0.4707753658294678;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=entertainmentone.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=entertainmentone.htm&p=.htm;14479;200;True;
5;scraping-bom;requests;1566999467.0718777;-0.4569227695465088;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cmc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cmc.htm&p=.htm;18931;200;True;
6;scraping-bom;requests;1566999469.060863;-0.7042357921600342;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cmc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cmc.htm&p=.htm;14308;200;True;
7;scraping-bom;requests;1566999471.3006523;-0.4878838062286377;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=nationalgeographiccinema.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=nationalgeographiccinema.htm&p=.htm;25286;200;True;
8;scraping-bom;requests;1566999473.318086;-0.4354438781738281;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=nationalgeographiccinema.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=nationalgeographiccinema.htm&p=.htm;14599;200;True;
9;scraping-bom;requests;1566999475.2830982;-0.4746546745300293;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cbsfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cbsfilms.htm&p=.htm;28378;200;True;
10;scraping-bom;requests;1566999477.2798324;-0.45666933059692383;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cbsfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cbsfilms.htm&p=.htm;14375;200;True;
2;scraping-bom;requests;1566999479.2590141;-0.5071074962615967;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;72023;200;True;
3;scraping-bom;requests;1566999481.3188746;-0.5361428260803223;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;72018;200;True;
4;scraping-bom;requests;1566999483.3867743;-0.5310888290405273;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;71864;200;True;
5;scraping-bom;requests;1566999485.4507527;-1.2681009769439697;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;53578;200;True;
6;scraping-bom;requests;1566999488.2719324;-0.46890735626220703;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=magnolia.htm&p=.htm;14373;200;True;
7;scraping-bom;requests;1566999490.2701542;-0.46473217010498047;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=greenwich.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=greenwich.htm&p=.htm;25743;200;True;
8;scraping-bom;requests;1566999492.2548974;-0.4878697395324707;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=greenwich.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=greenwich.htm&p=.htm;14386;200;True;
9;scraping-bom;requests;1566999494.2674327;-0.49770140647888184;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;72014;200;True;
10;scraping-bom;requests;1566999496.3084118;-0.5246021747589111;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;72058;200;True;
2;scraping-bom;requests;1566999498.368937;-0.4654505252838135;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;71708;200;True;
3;scraping-bom;requests;1566999500.372577;-0.47310519218444824;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=4&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;71541;200;True;
4;scraping-bom;requests;1566999502.383431;-0.46546173095703125;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=5&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;53504;200;True;
5;scraping-bom;requests;1566999504.394571;-0.4741661548614502;https://www.boxofficemojo.com/studio/chart/?page=6&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=6&yr=&view=company&view2=allmovies&studio=ifc.htm&p=.htm;14308;200;True;
6;scraping-bom;requests;1566999506.388483;-0.45844578742980957;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=packyourbags.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=packyourbags.htm&p=.htm;19141;200;True;
7;scraping-bom;requests;1566999508.3686452;-0.4774973392486572;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=packyourbags.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=packyourbags.htm&p=.htm;14423;200;True;
8;scraping-bom;requests;1566999510.3644779;-0.4765803813934326;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=shortsinternational.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=shortsinternational.htm&p=.htm;23329;200;True;
9;scraping-bom;requests;1566999512.3667846;-0.4801027774810791;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=shortsinternational.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=shortsinternational.htm&p=.htm;14518;200;True;
10;scraping-bom;requests;1566999514.3654773;-0.468402624130249;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=spanglish.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=spanglish.htm&p=.htm;18016;200;True;
2;scraping-bom;requests;1566999516.361306;-0.526909351348877;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=spanglish.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=spanglish.htm&p=.htm;14400;200;True;
3;scraping-bom;requests;1566999518.407798;-0.5462942123413086;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;71684;200;True;
4;scraping-bom;requests;1566999520.5060022;-0.47382378578186035;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;19753;200;True;
5;scraping-bom;requests;1566999522.5141535;-0.4786849021911621;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=wellgo.htm&p=.htm;14357;200;True;
6;scraping-bom;requests;1566999524.5219436;-0.4760096073150635;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cjentertainment.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cjentertainment.htm&p=.htm;53285;200;True;
7;scraping-bom;requests;1566999526.5297403;-0.4677143096923828;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cjentertainment.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cjentertainment.htm&p=.htm;14466;200;True;
8;scraping-bom;requests;1566999528.5172305;-0.46204352378845215;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=artaffects.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=artaffects.htm&p=.htm;20781;200;True;
9;scraping-bom;requests;1566999530.5029676;-0.47507739067077637;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=artaffects.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=artaffects.htm&p=.htm;14399;200;True;
10;scraping-bom;requests;1566999532.4987981;-0.49329328536987305;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;71175;200;True;
2;scraping-bom;requests;1566999534.5384114;-0.5015871524810791;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;59924;200;True;
3;scraping-bom;requests;1566999536.576619;-0.4837803840637207;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=kinolorber.htm&p=.htm;14401;200;True;
4;scraping-bom;requests;1566999538.5814023;-0.4588747024536133;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=briarcliff.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=briarcliff.htm&p=.htm;18016;200;True;
5;scraping-bom;requests;1566999540.5607908;-0.48031187057495117;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=briarcliff.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=briarcliff.htm&p=.htm;14399;200;True;
6;scraping-bom;requests;1566999542.5598733;-0.6162638664245605;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;71493;200;True;
7;scraping-bom;requests;1566999544.7138703;-0.47738003730773926;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;19938;200;True;
8;scraping-bom;requests;1566999546.7140703;-0.47959327697753906;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=musicboxfilms.htm&p=.htm;14442;200;True;
9;scraping-bom;requests;1566999548.7134569;-0.5057523250579834;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;71349;200;True;
10;scraping-bom;requests;1566999550.7586062;-0.4688899517059326;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;44747;200;True;
2;scraping-bom;requests;1566999552.7586956;-0.4535365104675293;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=3&yr=&view=company&view2=allmovies&studio=indican.htm&p=.htm;14360;200;True;
3;scraping-bom;requests;1566999554.7315466;-0.4764721393585205;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=orchard.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=orchard.htm&p=.htm;46036;200;True;
4;scraping-bom;requests;1566999556.7379317;-0.5065808296203613;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=orchard.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=orchard.htm&p=.htm;14368;200;True;
5;scraping-bom;requests;1566999558.763394;-0.49985790252685547;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=chinalion.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=chinalion.htm&p=.htm;67636;200;True;
6;scraping-bom;requests;1566999560.7996979;-0.4839794635772705;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=chinalion.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=chinalion.htm&p=.htm;14388;200;True;
7;scraping-bom;requests;1566999562.8052835;-0.4632434844970703;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cohenmedia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cohenmedia.htm&p=.htm;63402;200;True;
8;scraping-bom;requests;1566999564.8040195;-0.4830155372619629;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cohenmedia.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=cohenmedia.htm&p=.htm;14413;200;True;
9;scraping-bom;requests;1566999566.807989;-0.4799764156341553;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=pbs.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=pbs.htm&p=.htm;21694;200;True;
10;scraping-bom;requests;1566999568.8100028;-0.49277710914611816;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=pbs.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=pbs.htm&p=.htm;14334;200;True;
2;scraping-bom;requests;1566999570.8274348;-0.5274038314819336;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=oscilloscopepictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=oscilloscopepictures.htm&p=.htm;69228;200;True;
3;scraping-bom;requests;1566999572.8960605;-0.47762370109558105;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=oscilloscopepictures.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=oscilloscopepictures.htm&p=.htm;14531;200;True;
4;scraping-bom;requests;1566999574.8941078;-0.45577192306518555;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=purdie.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=purdie.htm&p=.htm;22364;200;True;
5;scraping-bom;requests;1566999576.8724651;-0.49572134017944336;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=purdie.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=purdie.htm&p=.htm;14373;200;True;
6;scraping-bom;requests;1566999578.887256;-0.4673163890838623;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=smithglobal.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=smithglobal.htm&p=.htm;18542;200;True;
7;scraping-bom;requests;1566999580.8754802;-0.4649081230163574;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=smithglobal.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=2&yr=&view=company&view2=allmovies&studio=smithglobal.htm&p=.htm;14416;200;True;
8;scraping-bom;requests;1566999582.8591597;-0.4532797336578369;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cieslafnd.htm&p=.htm;https://www.boxofficemojo.com/studio/chart/?page=1&yr=&view=company&view2=allmovies&studio=cieslafnd.htm&p=.htm;17465;200;True;
